,Date,LocationNo,SalesFloorSize,total_Income,total_IncomePerSqFt,total_PurchasesCash,total_PurchasesOther,total_CostOfGoodsSold,total_GrossProfit,total_GrossProfitPerSqFt,total_NetIncomeLoss
10711,2017-05-01,00024,6673,186594.0,27.962535,30574.0,31025.0,66938.0,119656.0,17.931365,-1178.0
10712,2017-05-01,00025,6742,156790.0,23.25571,27753.0,23032.0,55788.0,101002.0,14.981014,744.0
10713,2017-05-01,00026,5248,223963.0,42.675876,41999.0,26914.0,70269.0,153694.0,29.286204,9506.0
10714,2017-05-01,00029,6351,172463.0,27.155251,23529.0,21929.0,57765.0,114698.0,18.059833,745.0
10715,2017-05-01,00030,7046,178391.0,25.318052,37447.0,23748.0,62597.0,115794.0,16.434005,-770.0
10716,2017-05-01,00031,7971,293396.0,36.807928,46347.0,33489.0,92490.0,200906.0,25.204616,29550.0
10717,2017-05-01,00032,6372,115282.0,18.091964,16555.0,11808.0,35411.0,79871.0,12.534682,-9416.0
10718,2017-05-01,00033,8448,177181.0,20.973129,27592.0,18503.0,55241.0,121940.0,14.434185,11352.0
10719,2017-05-01,00034,6875,246548.0,35.861527,40964.0,30358.0,74016.0,172532.0,25.095563,-3380.0
10720,2017-05-01,00035,7588,236875.0,31.217053,45184.0,20889.0,77388.0,159487.0,21.018318,12159.0
10721,2017-05-01,00036,7452,168495.0,22.610708,34972.0,24966.0,56579.0,111916.0,15.01825,-13510.0
10722,2017-05-01,00037,6602,181710.0,27.523477,40525.0,26320.0,63700.0,118010.0,17.874886,-932.0
10723,2017-05-01,00038,6850,183616.0,26.805255,35268.0,24622.0,64083.0,119533.0,17.450072,-7253.0
10724,2017-05-01,00039,7007,219893.0,31.381903,42540.0,24374.0,71166.0,148727.0,21.225488,19159.0
10725,2017-05-01,00040,6663,167433.0,25.12877,27360.0,20921.0,55008.0,112425.0,16.87303,2444.0
10726,2017-05-01,00041,6351,133911.0,21.085025,23530.0,16787.0,45487.0,88424.0,13.922846,-436.0
10727,2017-05-01,00043,7085,125941.0,17.775723,19573.0,16016.0,41715.0,84226.0,11.887932,-6402.0
10728,2017-05-01,00044,7173,172691.0,24.075142,24525.0,29093.0,57966.0,114725.0,15.994005,-1081.0
10729,2017-05-01,00045,8970,206799.0,23.054515,33862.0,23390.0,68124.0,138675.0,15.459866,-1733.0
10730,2017-05-01,00046,7059,122281.0,17.322708,22896.0,14963.0,39656.0,82625.0,11.704915,-10639.0
10731,2017-05-01,00047,9874,168201.0,17.034737,27572.0,20694.0,58740.0,109461.0,11.08578,-14933.0
10732,2017-05-01,00048,4043,152085.0,37.616868,24569.0,16554.0,44309.0,107776.0,26.657432,-907.0
10733,2017-05-01,00049,5182,117310.0,22.637977,20469.0,16375.0,41159.0,76151.0,14.695291,-7216.0
10734,2017-05-01,00050,6806,145249.0,21.341316,18830.0,12235.0,43640.0,101609.0,14.929327,-9576.0
10735,2017-05-01,00051,7571,230616.0,30.460441,48710.0,21710.0,76025.0,154591.0,20.418835,795.0
10736,2017-05-01,00052,8161,198226.0,24.289425,32039.0,22484.0,64460.0,133766.0,16.390883,14279.0
10737,2017-05-01,00053,4879,156102.0,31.994671,27957.0,20741.0,49359.0,106743.0,21.878048,-9794.0
10738,2017-05-01,00054,5349,158619.0,29.653954,18090.0,16896.0,44831.0,113788.0,21.272761,6805.0
10739,2017-05-01,00055,6869,142670.0,20.770126,22495.0,21472.0,49509.0,93161.0,13.562527,-13529.0
10740,2017-05-01,00056,12780,176283.0,13.793661,28780.0,29372.0,60678.0,115605.0,9.045774,-12780.0
10741,2017-05-01,00057,7081,186413.0,26.325801,26685.0,20073.0,54283.0,132130.0,18.659793,20605.0
10742,2017-05-01,00058,7588,172407.0,22.721006,25760.0,19559.0,55545.0,116862.0,15.400896,10981.0
10743,2017-05-01,00059,7960,186026.0,23.3701,23724.0,18479.0,52741.0,133285.0,16.744346,13882.0
10744,2017-05-01,00061,7715,152134.0,19.719248,18450.0,15761.0,48614.0,103520.0,13.418016,-11351.0
10745,2017-05-01,00062,5327,127769.0,23.985169,16512.0,15142.0,38362.0,89407.0,16.783743,3612.0
10746,2017-05-01,00064,7194,150803.0,20.962329,20702.0,20903.0,49618.0,101185.0,14.065193,-13027.0
10747,2017-05-01,00065,8782,198718.0,22.627875,27190.0,23307.0,59064.0,139654.0,15.9023,21382.0
10748,2017-05-01,00066,5776,142553.0,24.680228,20597.0,15384.0,45633.0,96920.0,16.779778,-6048.0
10749,2017-05-01,00067,6729,191212.0,28.416109,30816.0,24936.0,66215.0,124997.0,18.575865,-6720.0
10750,2017-05-01,00068,7025,157106.0,22.363843,24907.0,23939.0,51826.0,105280.0,14.986476,-11289.0
10751,2017-05-01,00069,8469,139710.0,16.496634,18886.0,18171.0,41868.0,97842.0,11.552957,-7481.0
10752,2017-05-01,00070,7894,177647.0,22.504053,28212.0,20258.0,58383.0,119264.0,15.108183,-1406.0
10753,2017-05-01,00071,5415,172274.0,31.814219,21179.0,16746.0,47556.0,124718.0,23.031948,8183.0
10754,2017-05-01,00072,5460,150434.0,27.552014,17311.0,18660.0,45375.0,105059.0,19.241575,1707.0
10755,2017-05-01,00073,6443,153468.0,23.819338,25590.0,19602.0,52628.0,100840.0,15.651094,7395.0
10756,2017-05-01,00074,11081,168720.0,15.226062,19477.0,25920.0,52797.0,115923.0,10.46142,-8148.0
10757,2017-05-01,00075,6268,162724.0,25.961072,25666.0,18846.0,50164.0,112560.0,17.957881,17419.0
10758,2017-05-01,00076,9200,121589.0,13.216195,17830.0,18315.0,39399.0,82190.0,8.933695,-907.0
10759,2017-05-01,00077,6925,170162.0,24.572129,28545.0,16107.0,51490.0,118672.0,17.13675,3613.0
10760,2017-05-01,00078,6103,96207.0,15.763886,17607.0,10259.0,32724.0,63483.0,10.401933,-6791.0
10761,2017-05-01,00080,6501,126269.0,19.423011,17617.0,13640.0,43312.0,82957.0,12.760652,-7548.0
10762,2017-05-01,00081,8268,206255.0,24.946178,27744.0,22452.0,65744.0,140511.0,16.994557,10510.0
10763,2017-05-01,00082,6178,165795.0,26.836354,26737.0,19036.0,52758.0,113037.0,18.296697,540.0
10764,2017-05-01,00083,8687,130824.0,15.059744,10624.0,14295.0,45276.0,85548.0,9.847818,-9794.0
10765,2017-05-01,00084,10789,164270.0,15.225692,28855.0,17052.0,49901.0,114369.0,10.600519,-2840.0
10766,2017-05-01,00085,8390,196243.0,23.390107,26285.0,23472.0,61039.0,135204.0,16.114898,16426.0
10767,2017-05-01,00086,7470,171133.0,22.90937,27295.0,21230.0,50326.0,120807.0,16.172289,18005.0
10768,2017-05-01,00087,8161,229470.0,28.117877,42918.0,20811.0,74553.0,154917.0,18.9826,12233.0
10769,2017-05-01,00088,7940,182766.0,23.018387,31376.0,20417.0,57747.0,125019.0,15.745465,9616.0
10770,2017-05-01,00090,9901,129201.0,13.049287,25115.0,12842.0,39197.0,90004.0,9.090394,-8799.0
10771,2017-05-01,00091,6072,126186.0,20.78162,16567.0,16198.0,43342.0,82844.0,13.64361,-11530.0
10772,2017-05-01,00094,5551,122100.0,21.996036,20053.0,16151.0,40406.0,81694.0,14.716987,-10279.0
10773,2017-05-01,00095,7360,131193.0,17.825135,16793.0,17655.0,37393.0,93800.0,12.744565,-6253.0
10774,2017-05-01,00096,6222,165513.0,26.601253,35457.0,23512.0,56822.0,108691.0,17.46882,-7477.0
10775,2017-05-01,00097,8127,193597.0,23.821459,43798.0,19093.0,64975.0,128622.0,15.826504,12611.0
10776,2017-05-01,00098,7381,127760.0,17.309307,18719.0,13697.0,38705.0,89055.0,12.065438,-2138.0
10777,2017-05-01,00099,8003,260323.0,32.528176,56204.0,25749.0,88536.0,171787.0,21.465325,32844.0
10778,2017-05-01,00100,6861,142061.0,20.705582,23967.0,15807.0,47721.0,94340.0,13.750182,-12075.0
10779,2017-05-01,00102,6140,149906.0,24.414657,25733.0,19194.0,50783.0,99123.0,16.143811,-3783.0
10780,2017-05-01,00103,6175,133382.0,21.600323,26022.0,15936.0,44233.0,89149.0,14.437085,-6366.0
10781,2017-05-01,00104,8161,172032.0,21.079769,21013.0,21298.0,53262.0,118770.0,14.553363,13352.0
10782,2017-05-01,00105,8118,124891.0,15.384454,20737.0,15856.0,38541.0,86350.0,10.636856,-3649.0
10783,2017-05-01,00106,6390,94472.0,14.78435,13292.0,12728.0,28685.0,65787.0,10.295305,-17123.0
10784,2017-05-01,00107,9401,158415.0,16.850866,30074.0,18595.0,51676.0,106739.0,11.354004,1275.0
10785,2017-05-01,00108,6834,138377.0,20.248317,22473.0,14325.0,40038.0,98339.0,14.389669,343.0
10786,2017-05-01,00109,7929,157765.0,19.897212,24577.0,20984.0,51150.0,106615.0,13.44621,7209.0
10787,2017-05-01,00110,8749,131640.0,15.046291,16524.0,15234.0,39123.0,92517.0,10.574579,-4050.0
10788,2017-05-01,00111,6806,113900.0,16.735233,21076.0,10245.0,36625.0,77275.0,11.353952,-6269.0
10789,2017-05-01,00112,9189,190351.0,20.715094,30668.0,21465.0,64535.0,125816.0,13.692023,5050.0
10790,2017-05-01,00113,6944,117203.0,16.878312,20629.0,13392.0,40977.0,76226.0,10.977246,-10148.0
10791,2017-05-01,00114,8226,102800.0,12.49696,17302.0,16578.0,33141.0,69659.0,8.468149,-11055.0
10792,2017-05-01,00115,6872,115597.0,16.821449,24383.0,12713.0,39244.0,76353.0,11.110739,-12435.0
10793,2017-05-01,00116,7321,167585.0,22.890998,39401.0,17839.0,52941.0,114644.0,15.659609,16588.0
10794,2017-05-01,00117,7009,138347.0,19.738479,22668.0,14155.0,43677.0,94670.0,13.506919,5360.0
10795,2017-05-01,00118,7483,134255.0,17.941333,20037.0,18679.0,41803.0,92452.0,12.354937,3607.0
10796,2017-05-01,00119,7750,181976.0,23.480774,34057.0,15179.0,58837.0,123139.0,15.888903,13894.0
10797,2017-05-01,00120,7972,130278.0,16.341946,24774.0,11497.0,42121.0,88157.0,11.058329,-21118.0
10798,2017-05-01,00121,6971,117412.0,16.84292,22629.0,9134.0,39059.0,78353.0,11.23985,-4644.0
10799,2017-05-01,00122,6647,116411.0,17.513314,27392.0,12088.0,44317.0,72094.0,10.846095,-42432.0
10800,2017-05-01,00123,11159,145688.0,13.05565,36091.0,12980.0,53806.0,91882.0,8.233891,-20595.0
10801,2017-05-01,00124,5944,103477.0,17.408647,19630.0,10387.0,36493.0,66984.0,11.269179,-14651.0
10802,2017-05-01,00125,5458,118903.0,21.785086,24460.0,12897.0,43054.0,75849.0,13.896848,-30495.0
10803,2017-05-01,00126,7401,103258.0,13.951898,25279.0,13521.0,40075.0,63183.0,8.537089,-34775.0
10804,2017-05-01,00127,7203,0.0,0.0,572.0,729.0,0.0,0.0,0.0,-2476.0
10805,2017-06-01,00001,40396,670574.0,16.600009,129390.0,63037.0,163390.0,507184.0,12.555302,64786.0
10806,2017-06-01,00002,8161,109736.0,13.446391,16819.0,12094.0,36638.0,73098.0,8.95699,-5590.0
10807,2017-06-01,00003,8183,155549.0,19.008798,24598.0,18376.0,52914.0,102635.0,12.542466,-6318.0
10808,2017-06-01,00004,6688,150565.0,22.512709,22275.0,17301.0,58612.0,91953.0,13.748953,0.0
10809,2017-06-01,00005,16239,307864.0,18.95831,48670.0,34309.0,89076.0,218788.0,13.472997,-6524.0
10810,2017-06-01,00006,6589,145017.0,22.008954,24653.0,14757.0,64124.0,80893.0,12.276976,-16046.0
10811,2017-06-01,00007,7563,124677.0,16.485124,21610.0,19127.0,63133.0,61544.0,8.137511,-21765.0
10812,2017-06-01,00008,8077,172833.0,21.398167,28085.0,22140.0,72403.0,100430.0,12.434072,-9982.0
10813,2017-06-01,00009,7218,154730.0,21.436686,24671.0,18059.0,54302.0,100428.0,13.913549,-4377.0
10814,2017-06-01,00010,4948,116989.0,23.643694,19167.0,15236.0,40364.0,76625.0,15.486054,3704.0
10815,2017-06-01,00011,6652,202600.0,30.457005,25712.0,24667.0,62025.0,140575.0,21.132742,15191.0
10816,2017-06-01,00012,7806,151367.0,19.391109,28690.0,14793.0,56306.0,95061.0,12.17794,-5895.0
10817,2017-06-01,00013,6659,209180.0,31.413125,50741.0,20848.0,80588.0,128592.0,19.311007,-14144.0
10818,2017-06-01,00014,5936,113801.0,19.171327,22639.0,16532.0,42584.0,71217.0,11.997473,-15499.0
10819,2017-06-01,00015,9276,222279.0,23.962807,38982.0,25430.0,93204.0,129075.0,13.914941,-16632.0
10820,2017-06-01,00016,7025,0.0,0.0,4009.0,4460.0,-1.0,1.0,0.000142,-2389.0
10821,2017-06-01,00017,8176,255168.0,31.209393,33328.0,30072.0,63693.0,191475.0,23.419153,27654.0
10822,2017-06-01,00018,7977,144039.0,18.056788,24229.0,14838.0,26158.0,117881.0,14.77761,12836.0
10823,2017-06-01,00019,5677,104303.0,18.372908,18374.0,12331.0,23438.0,80865.0,14.244319,-11330.0
10824,2017-06-01,00020,8966,158896.0,17.722061,17905.0,18471.0,48670.0,110226.0,12.293776,-8902.0
10825,2017-06-01,00021,8329,155713.0,18.695281,18254.0,15636.0,69969.0,85744.0,10.294633,-11895.0
10826,2017-06-01,00022,6026,179155.0,29.730335,20372.0,17217.0,54373.0,124782.0,20.707268,1339.0
10827,2017-06-01,00023,3919,172682.0,44.062771,32825.0,16361.0,72615.0,100067.0,25.533809,-38162.0
10828,2017-06-01,00024,6673,182852.0,27.401768,28331.0,20564.0,66962.0,115890.0,17.367001,1579.0
10829,2017-06-01,00025,6742,149705.0,22.204835,28021.0,19512.0,65386.0,84319.0,12.506526,-14466.0
10830,2017-06-01,00026,5248,224357.0,42.750952,32775.0,17919.0,89705.0,134652.0,25.657774,-6285.0
10831,2017-06-01,00029,6351,168812.0,26.580381,28118.0,19384.0,63754.0,105058.0,16.541961,-2976.0
10832,2017-06-01,00030,7046,165128.0,23.435708,33265.0,20565.0,70579.0,94549.0,13.418819,-27239.0
10833,2017-06-01,00031,7971,275215.0,34.527035,43974.0,24743.0,104889.0,170326.0,21.368209,8273.0
10834,2017-06-01,00032,6372,109171.0,17.132925,18303.0,12048.0,42431.0,66740.0,10.473948,-22547.0
10835,2017-06-01,00033,8448,173160.0,20.497159,23744.0,20097.0,50226.0,122934.0,14.551846,12346.0
10836,2017-06-01,00034,6875,240619.0,34.999127,48478.0,19682.0,85580.0,155039.0,22.551127,-5665.0
10837,2017-06-01,00035,7588,216174.0,28.488929,48170.0,21797.0,82168.0,134006.0,17.660253,-4903.0
10838,2017-06-01,00036,7452,155199.0,20.826489,24622.0,17253.0,70974.0,84225.0,11.302334,-35193.0
10839,2017-06-01,00037,6602,188840.0,28.603453,28371.0,25601.0,85616.0,103224.0,15.635262,-19040.0
10840,2017-06-01,00038,6850,169297.0,24.71489,31479.0,22424.0,77907.0,91390.0,13.341605,-33378.0
10841,2017-06-01,00039,7007,193667.0,27.639075,40113.0,19687.0,85610.0,108057.0,15.421292,-21837.0
10842,2017-06-01,00040,6663,154172.0,23.138526,23900.0,20158.0,52891.0,101281.0,15.20051,-10880.0
10843,2017-06-01,00041,6351,123471.0,19.44119,21214.0,15559.0,62224.0,61247.0,9.643678,-32248.0
10844,2017-06-01,00043,7085,128953.0,18.200846,18339.0,12679.0,45740.0,83213.0,11.744954,-1402.0
10845,2017-06-01,00044,7173,175583.0,24.478321,25017.0,19625.0,67972.0,107611.0,15.00223,-575.0
10846,2017-06-01,00045,8970,194755.0,21.711817,34698.0,21442.0,77999.0,116756.0,13.016276,-12678.0
10847,2017-06-01,00046,7059,121187.0,17.167729,19183.0,15094.0,37845.0,83342.0,11.806488,-3805.0
10848,2017-06-01,00047,9874,162939.0,16.501822,28417.0,14981.0,62897.0,100042.0,10.131861,-19907.0
10849,2017-06-01,00048,4043,141913.0,35.100915,24027.0,11593.0,44190.0,97723.0,24.170912,-6628.0
10850,2017-06-01,00049,5182,117683.0,22.709957,17382.0,14391.0,46456.0,71227.0,13.745079,-11856.0
10851,2017-06-01,00050,6806,133686.0,19.642374,17743.0,12356.0,44154.0,89532.0,13.154863,-18067.0
10852,2017-06-01,00051,7571,213112.0,28.148461,50860.0,20685.0,119762.0,93350.0,12.329943,-57603.0
10853,2017-06-01,00052,8161,168514.0,20.648695,28938.0,20653.0,55746.0,112768.0,13.817914,-8378.0
10854,2017-06-01,00053,4879,151898.0,31.133019,23116.0,15025.0,52583.0,99315.0,20.355605,-8094.0
10855,2017-06-01,00054,5349,151047.0,28.238362,18860.0,13488.0,51297.0,99750.0,18.648345,-3638.0
10856,2017-06-01,00055,6869,158100.0,23.01645,21267.0,21119.0,54796.0,103304.0,15.039161,-4029.0
10857,2017-06-01,00056,12780,181943.0,14.236541,28140.0,16123.0,53801.0,128142.0,10.02676,9868.0
10858,2017-06-01,00057,7081,175909.0,24.842395,27015.0,21144.0,52137.0,123772.0,17.479452,13962.0
10859,2017-06-01,00058,7588,174529.0,23.000658,26506.0,19835.0,61223.0,113306.0,14.932261,15383.0
10860,2017-06-01,00059,7960,180066.0,22.621356,27756.0,19328.0,59102.0,120964.0,15.196482,19234.0
10861,2017-06-01,00061,7715,135115.0,17.513285,17797.0,16234.0,43984.0,91131.0,11.812184,-14640.0
10862,2017-06-01,00062,5327,116665.0,21.900694,15957.0,15359.0,15897.0,100768.0,18.916463,11486.0
10863,2017-06-01,00064,7194,145820.0,20.269669,19455.0,13837.0,41931.0,103889.0,14.441061,-5145.0
10864,2017-06-01,00065,8782,203900.0,23.217945,27639.0,22068.0,65614.0,138286.0,15.746526,20733.0
10865,2017-06-01,00066,5776,126358.0,21.876385,20126.0,16211.0,36684.0,89674.0,15.525277,-7836.0
10866,2017-06-01,00067,6729,212057.0,31.513895,29301.0,25653.0,55005.0,157052.0,23.339574,33053.0
10867,2017-06-01,00068,7025,148682.0,21.164697,24904.0,15571.0,59855.0,88827.0,12.644412,-24868.0
10868,2017-06-01,00069,8469,125062.0,14.767032,20168.0,13726.0,42917.0,82145.0,9.699492,-16238.0
10869,2017-06-01,00070,7894,163314.0,20.68837,29183.0,19443.0,61041.0,102273.0,12.955789,-15910.0
10870,2017-06-01,00071,5415,156795.0,28.955678,24608.0,12373.0,55190.0,101605.0,18.763619,-7912.0
10871,2017-06-01,00072,5460,120472.0,22.064468,14822.0,13669.0,39252.0,81220.0,14.875457,-9025.0
10872,2017-06-01,00073,6443,158503.0,24.600807,23878.0,19061.0,48034.0,110469.0,17.145584,12455.0
10873,2017-06-01,00074,11081,165141.0,14.903077,21159.0,16573.0,66726.0,98415.0,8.881418,-11690.0
10874,2017-06-01,00075,6268,161344.0,25.740906,25980.0,19887.0,44515.0,116829.0,18.638959,23484.0
10875,2017-06-01,00076,9200,122686.0,13.335434,17015.0,15069.0,46603.0,76083.0,8.269891,-7303.0
10876,2017-06-01,00077,6925,168822.0,24.378628,27190.0,17928.0,62379.0,106443.0,15.37083,-6862.0
10877,2017-06-01,00078,6103,83516.0,13.684417,16658.0,10046.0,26054.0,57462.0,9.415369,-12456.0
10878,2017-06-01,00080,6501,115949.0,17.835563,16587.0,13799.0,35913.0,80036.0,12.311336,-4594.0
10879,2017-06-01,00081,8268,203113.0,24.566158,37510.0,22512.0,58126.0,144987.0,17.535921,20413.0
10880,2017-06-01,00082,6178,147986.0,23.953706,24570.0,16316.0,51907.0,96079.0,15.551796,-5096.0
10881,2017-06-01,00083,8687,126593.0,14.572694,21152.0,15107.0,31860.0,94733.0,10.905145,-1883.0
10882,2017-06-01,00084,10789,158251.0,14.667809,21959.0,15730.0,56796.0,101455.0,9.403559,-8479.0
10883,2017-06-01,00085,8390,195308.0,23.278665,25021.0,22440.0,58522.0,136786.0,16.303456,24379.0
10884,2017-06-01,00086,7470,165104.0,22.102275,26256.0,16160.0,64114.0,100990.0,13.51941,-869.0
10885,2017-06-01,00087,8161,208253.0,25.518073,40043.0,19924.0,75088.0,133165.0,16.31724,-8728.0
10886,2017-06-01,00088,7940,167450.0,21.08942,27053.0,19431.0,41261.0,126189.0,15.892821,2682.0
10887,2017-06-01,00090,9901,126473.0,12.77376,24688.0,11451.0,49281.0,77192.0,7.796384,-13484.0
10888,2017-06-01,00091,6072,113692.0,18.723978,25441.0,14807.0,55037.0,58655.0,9.659914,-33642.0
10889,2017-06-01,00094,5551,102787.0,18.516843,19158.0,13677.0,47750.0,55037.0,9.91479,-39358.0
10890,2017-06-01,00095,7360,127964.0,17.386413,16130.0,12769.0,53967.0,73997.0,10.05394,-11947.0
10891,2017-06-01,00096,6222,150683.0,24.217775,25956.0,16339.0,61677.0,89006.0,14.305046,-25733.0
10892,2017-06-01,00097,8127,191530.0,23.567121,46276.0,17258.0,93558.0,97972.0,12.055124,-27170.0
10893,2017-06-01,00098,7381,126855.0,17.186695,14772.0,12755.0,37802.0,89053.0,12.065167,-2643.0
10894,2017-06-01,00099,8003,240450.0,30.044983,49138.0,21676.0,92627.0,147823.0,18.470948,9943.0
10895,2017-06-01,00100,6861,138206.0,20.14371,24418.0,12189.0,32345.0,105861.0,15.429383,3935.0
10896,2017-06-01,00102,6140,146499.0,23.859771,24566.0,14987.0,52677.0,93822.0,15.280456,-9244.0
10897,2017-06-01,00103,6175,120835.0,19.568421,25422.0,16281.0,62383.0,58452.0,9.46591,-34858.0
10898,2017-06-01,00104,8161,173760.0,21.291508,24424.0,23260.0,54161.0,119599.0,14.654944,22753.0
10899,2017-06-01,00105,8118,122338.0,15.069967,18926.0,16210.0,41563.0,80775.0,9.95011,-4220.0
10900,2017-06-01,00106,6390,83536.0,13.072926,12649.0,8799.0,39552.0,43984.0,6.883255,-34680.0
10901,2017-06-01,00107,9401,152092.0,16.178278,28881.0,16250.0,70714.0,81378.0,8.656313,-14985.0
10902,2017-06-01,00108,6834,132221.0,19.347527,23097.0,12971.0,49688.0,82533.0,12.076821,-14951.0
10903,2017-06-01,00109,7929,148598.0,18.741077,22573.0,20306.0,56999.0,91599.0,11.552402,-13402.0
10904,2017-06-01,00110,8749,117868.0,13.472168,15469.0,15734.0,45300.0,72568.0,8.294433,-12543.0
10905,2017-06-01,00111,6806,109284.0,16.057008,19463.0,10453.0,23473.0,85811.0,12.608139,13805.0
10906,2017-06-01,00112,9189,204746.0,22.281641,39781.0,23065.0,78791.0,125955.0,13.707149,6816.0
10907,2017-06-01,00113,6944,115982.0,16.702476,20847.0,11831.0,35838.0,80144.0,11.541474,-3676.0
10908,2017-06-01,00114,8226,95450.0,11.603452,12695.0,11629.0,24504.0,70946.0,8.624604,-11428.0
10909,2017-06-01,00115,6872,121734.0,17.714493,26231.0,12347.0,52051.0,69683.0,10.140133,-19982.0
10910,2017-06-01,00116,7321,162109.0,22.143013,34611.0,17120.0,97911.0,64198.0,8.76902,-36454.0
10911,2017-06-01,00117,7009,129274.0,18.444,22507.0,13443.0,47118.0,82156.0,11.7215,-7139.0
10912,2017-06-01,00118,7483,137133.0,18.325938,20240.0,18612.0,47538.0,89595.0,11.973139,5016.0
10913,2017-06-01,00119,7750,161443.0,20.831354,34584.0,16222.0,69481.0,91962.0,11.866064,14616.0
10914,2017-06-01,00120,7972,119013.0,14.928876,22345.0,11551.0,52455.0,66558.0,8.348971,-29254.0
10915,2017-06-01,00121,6971,105848.0,15.184048,17619.0,9976.0,46150.0,59698.0,8.563764,-34668.0
10916,2017-06-01,00122,6647,118659.0,17.851511,28592.0,12242.0,44498.0,74161.0,11.157063,-20831.0
10917,2017-06-01,00123,11159,127682.0,11.442064,31116.0,11148.0,72527.0,55155.0,4.942647,-47393.0
10918,2017-06-01,00124,5944,92977.0,15.64216,21494.0,10071.0,40986.0,51991.0,8.746803,-54960.0
10919,2017-06-01,00125,5458,120553.0,22.087394,25526.0,10443.0,69221.0,51332.0,9.40491,-41677.0
10920,2017-06-01,00126,7401,116687.0,15.766382,23369.0,9646.0,38897.0,77790.0,10.510741,-11040.0
10921,2017-06-01,00127,7203,0.0,0.0,7661.0,17568.0,10.0,-10.0,-0.001388,-34482.0
10922,2017-07-01,00001,40396,758143.0,18.767774,130520.0,48883.0,218667.0,539476.0,13.354688,79524.0
10923,2017-07-01,00002,8161,117106.0,14.349466,14012.0,8024.0,35318.0,81788.0,10.021811,4521.0
10924,2017-07-01,00003,8183,179211.0,21.900403,27114.0,12124.0,55021.0,124190.0,15.176585,11854.0
10925,2017-07-01,00004,6688,165024.0,24.674641,15510.0,12657.0,53902.0,111122.0,16.615131,24100.0
10926,2017-07-01,00005,16239,339695.0,20.918467,51629.0,22189.0,87432.0,252263.0,15.534392,44407.0
10927,2017-07-01,00006,6589,156696.0,23.781453,19123.0,10352.0,49712.0,106984.0,16.236758,8925.0
10928,2017-07-01,00007,7563,143062.0,18.916038,20525.0,13252.0,45196.0,97866.0,12.940103,11658.0
10929,2017-07-01,00008,8077,201338.0,24.927324,19365.0,13475.0,59064.0,142274.0,17.614708,32919.0
10930,2017-07-01,00009,7218,175088.0,24.257134,20085.0,12194.0,55334.0,119754.0,16.591022,7318.0
10931,2017-07-01,00010,4948,128413.0,25.952506,18553.0,8613.0,48036.0,80377.0,16.244341,5924.0
10932,2017-07-01,00011,6652,231136.0,34.746843,23641.0,17441.0,68382.0,162754.0,24.466927,33260.0
10933,2017-07-01,00012,7806,170965.0,21.901742,27709.0,10096.0,50343.0,120622.0,15.452472,12467.0
10934,2017-07-01,00013,6659,230827.0,34.663913,51247.0,17822.0,76009.0,154818.0,23.249436,15699.0
10935,2017-07-01,00014,5936,135745.0,22.868092,25013.0,12142.0,48494.0,87251.0,14.698618,4363.0
10936,2017-07-01,00015,9276,242336.0,26.125053,41473.0,18132.0,77590.0,164746.0,17.760457,16269.0
10937,2017-07-01,00016,7025,0.0,0.0,23376.0,31538.0,8435.0,-8435.0,-1.200711,-63012.0
10938,2017-07-01,00017,8176,296160.0,36.223091,34071.0,20212.0,86391.0,209769.0,25.656678,49016.0
10939,2017-07-01,00018,7977,156699.0,19.643851,25552.0,9576.0,48535.0,108164.0,13.559483,-2865.0
10940,2017-07-01,00019,5677,123945.0,21.832834,17261.0,10749.0,42793.0,81152.0,14.294874,-9940.0
10941,2017-07-01,00020,8966,174584.0,19.471782,22453.0,14210.0,52647.0,121937.0,13.599933,3163.0
10942,2017-07-01,00021,8329,170999.0,20.530555,24919.0,10900.0,53606.0,117393.0,14.094489,18977.0
10943,2017-07-01,00022,6026,194981.0,32.356621,25331.0,14294.0,56506.0,138475.0,22.979588,8838.0
10944,2017-07-01,00023,3919,247235.0,63.086246,33633.0,15832.0,70720.0,176515.0,45.040826,42089.0
10945,2017-07-01,00024,6673,197490.0,29.595384,29303.0,16419.0,70372.0,127118.0,19.049602,10969.0
10946,2017-07-01,00025,6742,168425.0,24.981459,26987.0,12535.0,56822.0,111603.0,16.553396,9705.0
10947,2017-07-01,00026,5248,252423.0,48.098894,40815.0,20539.0,75246.0,177177.0,33.760861,38072.0
10948,2017-07-01,00029,6351,192677.0,30.338056,27494.0,13051.0,60691.0,131986.0,20.781924,24502.0
10949,2017-07-01,00030,7046,199041.0,28.248793,36708.0,16093.0,67127.0,131914.0,18.721827,11537.0
10950,2017-07-01,00031,7971,311280.0,39.051561,48927.0,19459.0,92929.0,218351.0,27.393175,62473.0
10951,2017-07-01,00032,6372,123814.0,19.430947,21430.0,10588.0,36878.0,86936.0,13.64344,7543.0
10952,2017-07-01,00033,8448,190631.0,22.565222,18253.0,12992.0,57074.0,133557.0,15.809303,23635.0
10953,2017-07-01,00034,6875,273290.0,39.751272,43947.0,15680.0,79016.0,194274.0,28.258036,29355.0
10954,2017-07-01,00035,7588,256781.0,33.840405,41378.0,16691.0,80228.0,176553.0,23.267395,44092.0
10955,2017-07-01,00036,7452,189318.0,25.404991,26903.0,14882.0,61711.0,127607.0,17.123859,10053.0
