LocationNo,BusinessMonth,rollavg_Income,rollavg_Payroll,rollavg_PayrollPct,change_Income,change_Payroll,change_PayrollPct,change_BuyTransactions,change_BuyItems,change3mo_Payroll,change3mo_PayrollPct,change6mo_Payroll,change6mo_PayrollPct,change12mo_Payroll,change12mo_PayrollPct,change3mo_BuyTransactions,change3mo_BuyItems,change6mo_BuyTransactions,change6mo_BuyItems,change12mo_BuyTransactions,change12mo_BuyItems
51,10/1/2014,0.314314,0.176129,-0.02754,0.07327,0.002265,-0.016481,-0.008912189,-0.008912189,0.00806,-0.015825,0.001192,-0.013581,-0.008808,-0.009304,-0.01376714,-0.01376714,-0.002650974,-0.002650974,0.020331406,0.020331406
51,11/1/2014,0.319959,0.180358,-0.027814,0.080991,0.012388,-0.016013,-0.013390183,-0.013390183,-0.001594,-0.018933,0.017141,-0.010116,-0.017634,-0.010729,-0.011921229,-0.011921229,-0.00472873,-0.00472873,0.014953488,0.014953488
51,12/1/2014,0.330591,0.184419,-0.028557,0.090335,0.017507,-0.016162,-0.009253562,-0.009253562,-0.007589,-0.019721,0.023549,-0.010404,-0.019754,-0.011351,-0.008265314,-0.008265314,-0.010746327,-0.010746327,0.003635176,0.003635176
51,1/1/2015,0.325684,0.185958,-0.027456,0.077367,0.017715,-0.013249,0.00297428,0.00297428,0.002265,-0.016481,0.00806,-0.015825,-0.016484,-0.012596,-0.008912189,-0.008912189,-0.01376714,-0.01376714,-0.010011774,-0.010011774
51,2/1/2015,0.318906,0.184889,-0.026466,0.061913,0.010166,-0.011517,-0.010613986,-0.010613986,0.012388,-0.016013,-0.001594,-0.018933,-0.005715,-0.013321,-0.013390183,-0.013390183,-0.011921229,-0.011921229,-0.002822708,-0.002822708
51,3/1/2015,0.3086,0.183002,-0.024952,0.04451,0.005063,-0.008799,-0.021038704,-0.021038704,0.017507,-0.016162,-0.007589,-0.019721,0.00131,-0.013277,-0.009253562,-0.009253562,-0.008265314,-0.008265314,-0.00023232,-0.00023232
51,4/1/2015,0.303066,0.179396,-0.024686,0.031714,0.005943,-0.005654,-0.022698956,-0.022698956,0.017715,-0.013249,0.002265,-0.016481,0.001192,-0.013581,0.00297428,0.00297428,-0.008912189,-0.008912189,-0.002650974,-0.002650974
51,5/1/2015,0.306802,0.178746,-0.02544,0.02878,-0.000913,-0.006493,-0.019460921,-0.019460921,0.010166,-0.011517,0.012388,-0.016013,0.017141,-0.010116,-0.010613986,-0.010613986,-0.013390183,-0.013390183,-0.00472873,-0.00472873
51,6/1/2015,0.31303,0.176971,-0.026844,0.025382,-0.007334,-0.007134,-0.019035009,-0.019035009,0.005063,-0.008799,0.017507,-0.016162,0.023549,-0.010404,-0.021038704,-0.021038704,-0.009253562,-0.009253562,-0.010746327,-0.010746327
51,7/1/2015,0.310915,0.178771,-0.026215,0.01261,0.000695,-0.002482,-0.021670901,-0.021670901,0.005943,-0.005654,0.017715,-0.013249,0.00806,-0.015825,-0.022698956,-0.022698956,0.00297428,0.00297428,-0.01376714,-0.01376714
51,8/1/2015,0.310055,0.172417,-0.027507,0.002641,-0.003371,-0.001404,-0.029949622,-0.029949622,-0.000913,-0.006493,0.010166,-0.011517,-0.001594,-0.018933,-0.019460921,-0.019460921,-0.010613986,-0.010613986,-0.011921229,-0.011921229
51,9/1/2015,0.3159,0.169351,-0.029088,0.003399,-0.003742,-0.001535,-0.02854673,-0.02854673,-0.007334,-0.007134,0.005063,-0.008799,-0.007589,-0.019721,-0.019035009,-0.019035009,-0.021038704,-0.021038704,-0.008265314,-0.008265314
51,10/1/2015,0.320706,0.171183,-0.029542,0.004963,-0.004274,-0.002002,-0.03080689,-0.03080689,0.000695,-0.002482,0.005943,-0.005654,2.27E-03,-1.65E-02,-0.021670901,-0.021670901,-0.022698956,-0.022698956,-0.008912189,-0.008912189
51,11/1/2015,0.327206,0.166142,-0.03164,0.005603,-0.012183,-0.003826,-0.017436996,-0.017436996,-0.003371,-0.001404,-0.000913,-0.006493,1.24E-02,-1.60E-02,-0.029949622,-0.029949622,-0.019460921,-0.019460921,-0.013390183,-0.013390183
51,12/1/2015,0.325379,0.171079,-0.030403,-0.003943,-0.011389,-0.001846,-0.020295292,-0.020295292,-0.003742,-0.001535,-0.007334,-0.007134,0.017507,-0.016162,-0.02854673,-0.02854673,-0.019035009,-0.019035009,-0.009253562,-0.009253562
51,1/1/2016,0.328486,0.175398,-0.030032,0.002108,-0.008881,-0.002576,-0.0220703,-0.0220703,-0.004274,-0.002002,0.000695,-0.002482,0.017715,-0.013249,-0.03080689,-0.03080689,-0.021670901,-0.021670901,0.00297428,0.00297428
51,2/1/2016,0.333674,0.169195,-0.032024,0.011207,-0.013217,-0.005558,-0.009140913,-0.009140913,-0.012183,-0.003826,-0.003371,-0.001404,0.010166,-0.011517,-0.017436996,-0.017436996,-0.029949622,-0.029949622,-0.010613986,-0.010613986
51,3/1/2016,0.341839,0.165124,-0.034255,0.025409,-0.015126,-0.009303,0.002020903,0.002020903,-0.011389,-0.001846,-0.003742,-0.001535,0.005063,-0.008799,-0.020295292,-0.020295292,-0.02854673,-0.02854673,-0.021038704,-0.021038704
51,4/1/2016,0.340889,0.172104,-0.032589,0.029107,-0.006172,-0.007903,0.004534947,0.004534947,-0.008881,-0.002576,-0.004274,-0.002002,0.005943,-0.005654,-0.0220703,-0.0220703,-0.03080689,-0.03080689,-0.022698956,-0.022698956
51,5/1/2016,0.330967,0.169699,-0.031326,0.018519,-0.007655,-0.005886,-0.000625397,-0.000625397,-0.013217,-0.005558,-0.012183,-0.003826,-0.000913,-0.006493,-0.009140913,-0.009140913,-0.017436996,-0.017436996,-0.019460921,-0.019460921
51,6/1/2016,0.321838,0.171425,-0.029482,0.006718,-0.00472,-0.002638,0.006060686,0.006060686,-0.015126,-0.009303,-0.011389,-0.001846,-0.007334,-0.007134,0.002020903,0.002020903,-0.020295292,-0.020295292,-0.019035009,-0.019035009
51,7/1/2016,0.32243,0.179846,-0.027915,0.008815,0.000911,-0.0017,0.018076438,0.018076438,-0.006172,-0.007903,-0.008881,-0.002576,0.000695,-0.002482,0.004534947,0.004534947,-0.0220703,-0.0220703,-0.021670901,-0.021670901
51,8/1/2016,0.321463,0.183674,-0.026917,0.008779,0.009545,0.00059,0.033481141,0.033481141,-0.007655,-0.005886,-0.013217,-0.005558,-0.003371,-0.001404,-0.000625397,-0.000625397,-0.009140913,-0.009140913,-0.029949622,-0.029949622
51,9/1/2016,0.320634,0.18547,-0.026331,0.00361,0.013623,0.002757,0.043474717,0.043474717,-0.00472,-0.002638,-0.015126,-0.009303,-0.003742,-0.001535,0.006060686,0.006060686,0.002020903,0.002020903,-0.02854673,-0.02854673
51,10/1/2016,0.311607,0.189279,-0.023976,-0.006917,0.015285,0.005566,0.044468954,0.044468954,0.000911,-0.0017,-0.006172,-0.007903,-0.004274,-0.002002,0.018076438,0.018076438,0.004534947,0.004534947,-0.03080689,-0.03080689
51,11/1/2016,0.311218,0.191791,-0.023405,-0.012089,0.021753,0.008235,0.040729456,0.040729456,0.009545,0.00059,-0.007655,-0.005886,-0.012183,-0.003826,0.033481141,0.033481141,-0.000625397,-0.000625397,-0.017436996,-0.017436996
51,12/1/2016,0.306104,0.191871,-0.022603,-0.014524,0.017546,0.0078,0.047007406,0.047007406,0.013623,0.002757,-0.00472,-0.002638,-0.011389,-0.001846,0.043474717,0.043474717,0.006060686,0.006060686,-0.020295292,-0.020295292
51,1/1/2017,0.309619,0.197037,-0.022164,-0.014156,0.018153,0.007868,0.05253353,0.05253353,0.015285,0.005566,0.000911,-0.0017,-0.008881,-0.002576,0.044468954,0.044468954,0.018076438,0.018076438,-0.0220703,-0.0220703
51,2/1/2017,0.314208,0.215326,-0.019409,-0.01444,0.03878,0.012615,0.052431804,0.052431804,0.021753,0.008235,0.009545,0.00059,-0.013217,-0.005558,0.040729456,0.040729456,0.033481141,0.033481141,-0.009140913,-0.009140913
51,3/1/2017,0.319172,0.232922,-0.016879,-0.016747,0.057256,0.017376,0.051286406,0.051286406,0.017546,0.0078,0.013623,0.002757,-0.015126,-0.009303,0.047007406,0.047007406,0.043474717,0.043474717,0.002020903,0.002020903
51,4/1/2017,0.32508,0.245504,-0.015547,-0.011623,0.061732,0.017042,0.057615324,0.057615324,0.018153,0.007868,0.015285,0.005566,-0.006172,-0.007903,0.05253353,0.05253353,0.044468954,0.044468954,0.004534947,0.004534947
51,5/1/2017,0.332885,0.257918,-0.014576,0.001421,0.074553,0.01675,0.069148276,0.069148276,0.03878,0.012615,0.021753,0.008235,-0.007655,-0.005886,0.052431804,0.052431804,0.040729456,0.040729456,-0.000625397,-0.000625397
51,6/1/2017,0.33777,0.265697,-0.014009,0.011892,0.079679,0.015473,0.07329486,0.07329486,0.057256,0.017376,0.017546,0.0078,-0.00472,-0.002638,0.051286406,0.051286406,0.047007406,0.047007406,0.006060686,0.006060686
51,7/1/2017,0.340919,0.263294,-0.015011,0.0138,0.069926,0.012904,0.066856628,0.066856628,0.061732,0.017042,0.018153,0.007868,0.000911,-0.0017,0.057615324,0.057615324,0.05253353,0.05253353,0.018076438,0.018076438
51,8/1/2017,0.347734,0.276958,-0.013631,0.019572,0.078011,0.013286,0.065888841,0.065888841,0.074553,0.01675,0.03878,0.012615,0.009545,0.00059,0.069148276,0.069148276,0.052431804,0.052431804,0.033481141,0.033481141
51,9/1/2017,0.350471,0.290845,-0.011517,0.022276,0.088862,0.014814,0.052380868,0.052380868,0.079679,0.015473,0.057256,0.017376,0.013623,0.002757,0.07329486,0.07329486,0.051286406,0.051286406,0.043474717,0.043474717
51,10/1/2017,0.356489,0.296625,-0.011525,0.033712,0.090336,0.012451,0.055731096,0.055731096,0.069926,0.012904,0.061732,0.017042,0.015285,0.005566,0.066856628,0.066856628,0.057615324,0.057615324,0.044468954,0.044468954
51,11/1/2017,0.358529,0.300444,-0.011132,0.03571,0.091416,0.012273,0.048795778,0.048795778,0.078011,0.013286,0.074553,0.01675,0.021753,0.008235,0.065888841,0.065888841,0.069148276,0.069148276,0.040729456,0.040729456
51,12/1/2017,0.36041,0.308791,-0.00989,0.041318,0.098323,0.012713,0.051428921,0.051428921,0.088862,0.014814,0.079679,0.015473,0.017546,0.0078,0.052380868,0.052380868,0.07329486,0.07329486,0.047007406,0.047007406
51,1/1/2018,0.357668,0.310828,-0.008985,0.036551,0.095666,0.013179,0.04747594,0.04747594,0.090336,0.012451,0.069926,0.012904,0.018153,0.007868,0.055731096,0.055731096,0.066856628,0.066856628,0.05253353,0.05253353
51,2/1/2018,0.347339,0.306935,-0.007811,0.025194,0.076068,0.011598,0.034654198,0.034654198,0.091416,0.012273,0.078011,0.013286,0.03878,0.012615,0.048795778,0.048795778,0.065888841,0.065888841,0.052431804,0.052431804
51,3/1/2018,0.339766,0.30414,-0.006907,0.015668,0.05833,0.009972,0.031765712,0.031765712,0.098323,0.012713,0.088862,0.014814,0.057256,0.017376,0.051428921,0.051428921,0.052380868,0.052380868,0.051286406,0.051286406
51,4/1/2018,0.327279,0.306171,-0.004128,0.001672,0.049166,0.011419,0.016856845,0.016856845,0.095666,0.013179,0.090336,0.012451,0.061732,0.017042,0.04747594,0.04747594,0.055731096,0.055731096,0.057615324,0.057615324
51,5/1/2018,0.318814,0.307829,-0.002173,-0.010587,0.040049,0.012403,0.003843725,0.003843725,0.076068,0.011598,0.091416,0.012273,0.074553,0.01675,0.034654198,0.034654198,0.048795778,0.048795778,0.069148276,0.069148276
51,6/1/2018,0.315384,0.310827,-0.000904,-0.016801,0.03592,0.013105,-0.012709817,-0.012709817,0.05833,0.009972,0.098323,0.012713,0.079679,0.015473,0.031765712,0.031765712,0.051428921,0.051428921,0.07329486,0.07329486
51,7/1/2018,0.308094,0.31531,0.001442,-0.024504,0.041552,0.016453,-0.01412125,-0.01412125,0.049166,0.011419,0.095666,0.013179,0.069926,0.012904,0.016856845,0.016856845,0.04747594,0.04747594,0.066856628,0.066856628
51,8/1/2018,0.299735,0.306818,0.001424,-0.035977,0.023776,0.015055,-0.028367797,-0.028367797,0.040049,0.012403,0.076068,0.011598,0.078011,0.013286,0.003843725,0.003843725,0.034654198,0.034654198,0.065888841,0.065888841
51,9/1/2018,0.292276,0.301922,0.001956,-0.043492,0.008701,0.013473,-0.023240402,-0.023240402,0.03592,0.013105,0.05833,0.009972,0.088862,0.014814,-0.012709817,-0.012709817,0.031765712,0.031765712,0.052380868,0.052380868
51,10/1/2018,0.293393,0.296804,0.000693,-0.046901,0.00014,0.012218,-0.021154793,-0.021154793,0.041552,0.016453,0.049166,0.011419,0.090336,0.012451,-0.01412125,-0.01412125,0.016856845,0.016856845,0.055731096,0.055731096
51,11/1/2018,0.289028,0.297196,0.001677,-0.051256,-0.002543,0.012809,-0.014619972,-0.014619972,0.023776,0.015055,0.040049,0.012403,0.091416,0.012273,-0.028367797,-0.028367797,0.003843725,0.003843725,0.048795778,0.048795778
51,12/1/2018,0.285178,0.293595,0.001727,-0.055511,-0.011794,0.011617,-0.01700301,-0.01700301,0.008701,0.013473,0.03592,0.013105,0.098323,0.012713,-0.023240402,-0.023240402,-0.012709817,-0.012709817,0.051428921,0.051428921
51,1/1/2019,0.274949,0.294781,0.004116,-0.061084,-0.012467,0.013101,-0.031631921,-0.031631921,0.00014,0.012218,0.041552,0.016453,0.095666,0.013179,-0.021154793,-0.021154793,-0.01412125,-0.01412125,0.04747594,0.04747594
51,2/1/2019,0.27733,0.298687,0.004433,-0.052048,-0.006435,0.012244,-0.025666757,-0.025666757,-0.002543,0.012809,0.023776,0.015055,7.61E-02,1.16E-02,-0.014619972,-0.014619972,-0.028367797,-0.028367797,0.034654198,0.034654198
51,3/1/2019,0.282251,0.301894,0.004059,-0.042759,-0.00175,0.010966,-0.0261623,-0.0261623,-0.011794,0.011617,0.008701,0.013473,5.83E-02,9.97E-03,-0.01700301,-0.01700301,-0.023240402,-0.023240402,0.031765712,0.031765712
51,4/1/2019,0.286917,0.294008,0.001462,-0.030259,-0.00947,0.00559,-0.015711693,-0.015711693,-0.012467,0.013101,0.00014,0.012218,0.049166,0.011419,-0.031631921,-0.031631921,-0.021154793,-0.021154793,0.016856845,0.016856845
51,5/1/2019,0.296469,0.299669,0.000655,-0.016924,-0.006345,0.002828,-0.010882604,-0.010882604,-0.006435,0.012244,-0.002543,0.012809,0.040049,0.012403,-0.025666757,-0.025666757,-0.014619972,-0.014619972,0.003843725,0.003843725
52,10/1/2008,-0.171506,0.453558,0.207178,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
52,11/1/2008,-0.026283,0.276009,0.081909,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
52,12/1/2008,0.071478,0.197706,0.029556,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
52,1/1/2009,0.053263,0.160734,0.026201,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
52,2/1/2009,0.057745,0.150427,0.022647,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
52,3/1/2009,0.054749,0.134043,0.019453,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
52,4/1/2009,0.056927,0.127351,0.017332,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
52,5/1/2009,0.063225,0.125376,0.015266,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
52,6/1/2009,0.062401,0.119514,0.014103,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
52,7/1/2009,0.062645,0.114168,0.012707,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
52,8/1/2009,0.060691,0.112159,0.012744,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
52,9/1/2009,0.060899,0.111416,0.012537,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
52,10/1/2009,0.074398,0.089838,0.003791,0.36513,-0.295754,-0.203387,0.487924619,0.487924619,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
52,11/1/2009,0.078775,0.088104,0.002284,0.121503,-0.166026,-0.079625,0.243626426,0.243626426,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
52,12/1/2009,0.074688,0.077971,0.000807,0.002935,-0.103137,-0.028749,0.146914012,0.146914012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
52,1/1/2010,0.079761,0.080664,0.000219,0.025669,-0.072022,-0.025982,0.162056987,0.162056987,-0.295754,-0.203387,NULL,NULL,NULL,NULL,0.487924619,0.487924619,NULL,NULL,NULL,NULL
52,2/1/2010,0.072816,0.066012,-0.001687,0.015009,-0.07955,-0.024334,0.138392961,0.138392961,-0.166026,-0.079625,NULL,NULL,NULL,NULL,0.243626426,0.243626426,NULL,NULL,NULL,NULL
52,3/1/2010,0.083415,0.068152,-0.003743,0.028529,-0.062613,-0.023196,0.100361872,0.100361872,-0.103137,-0.028749,NULL,NULL,NULL,NULL,0.146914012,0.146914012,NULL,NULL,NULL,NULL
52,4/1/2010,0.085331,0.06821,-0.004205,0.028634,-0.057287,-0.021537,0.101480947,0.101480947,-0.072022,-0.025982,-0.295754,-0.203387,NULL,NULL,0.162056987,0.162056987,0.487924619,0.487924619,NULL,NULL
52,5/1/2010,0.089226,0.066188,-0.005631,0.025967,-0.056924,-0.020897,0.085437227,0.085437227,-0.07955,-0.024334,-0.166026,-0.079625,NULL,NULL,0.138392961,0.138392961,0.243626426,0.243626426,NULL,NULL
52,6/1/2010,0.088621,0.066342,-0.005452,0.026145,-0.051096,-0.019555,0.053792807,0.053792807,-0.062613,-0.023196,-0.103137,-0.028749,NULL,NULL,0.100361872,0.100361872,0.146914012,0.146914012,NULL,NULL
52,7/1/2010,0.089891,0.066054,-0.005826,0.026919,-0.046084,-0.018533,0.03317311,0.03317311,-0.057287,-0.021537,-0.072022,-0.025982,NULL,NULL,0.101480947,0.101480947,0.162056987,0.162056987,NULL,NULL
52,8/1/2010,0.095957,0.067701,-0.006871,0.034686,-0.04232,-0.019615,0.018144648,0.018144648,-0.056924,-0.020897,-0.07955,-0.024334,NULL,NULL,0.085437227,0.085437227,0.138392961,0.138392961,NULL,NULL
52,9/1/2010,0.099309,0.067571,-0.007683,0.037639,-0.041454,-0.02022,0.015833671,0.015833671,-0.051096,-0.019555,-0.062613,-0.023196,NULL,NULL,0.053792807,0.053792807,0.100361872,0.100361872,NULL,NULL
52,10/1/2010,0.103388,0.061684,-0.010067,0.027813,-0.02688,-0.013858,-0.004184285,-0.004184285,-0.046084,-0.018533,-0.057287,-0.021537,-0.295754,-0.203387,0.03317311,0.03317311,0.101480947,0.101480947,0.487924619,0.487924619
52,11/1/2010,0.100105,0.063423,-0.00887,0.020344,-0.023501,-0.011154,-0.006047987,-0.006047987,-0.04232,-0.019615,-0.056924,-0.020897,-0.166026,-0.079625,0.018144648,0.018144648,0.085437227,0.085437227,0.243626426,0.243626426
52,12/1/2010,0.092421,0.066578,-0.006291,0.016797,-0.010829,-0.007098,-0.007533873,-0.007533873,-0.041454,-0.02022,-0.051096,-0.019555,-0.103137,-0.028749,0.015833671,0.015833671,0.053792807,0.053792807,0.146914012,0.146914012
52,1/1/2011,0.090815,0.065685,-0.006205,0.01034,-0.014351,-0.006424,-0.010904346,-0.010904346,-0.02688,-0.013858,-0.046084,-0.018533,-0.072022,-0.025982,-0.004184285,-0.004184285,0.03317311,0.03317311,0.162056987,0.162056987
52,2/1/2011,0.10162,0.078436,-0.005625,0.026975,0.011766,-0.003938,0.002167108,0.002167108,-0.023501,-0.011154,-0.04232,-0.019615,-0.07955,-0.024334,-0.006047987,-0.006047987,0.018144648,0.018144648,0.138392961,0.138392961
52,3/1/2011,0.097965,0.077801,-0.00489,0.013449,0.009067,-0.001147,0.001807975,0.001807975,-0.010829,-0.007098,-0.041454,-0.02022,-0.062613,-0.023196,-0.007533873,-0.007533873,0.015833671,0.015833671,0.100361872,0.100361872
52,4/1/2011,0.098776,0.073709,-0.006089,0.012414,0.005164,-0.001884,-0.00064794,-0.00064794,-0.014351,-0.006424,-0.02688,-0.013858,-0.057287,-0.021537,-0.010904346,-0.010904346,-0.004184285,-0.004184285,0.101480947,0.101480947
52,5/1/2011,0.092153,0.070987,-0.005182,0.002679,0.004509,0.000449,0.006210002,0.006210002,0.011766,-0.003938,-0.023501,-0.011154,-0.056924,-0.020897,0.002167108,0.002167108,-0.006047987,-0.006047987,0.085437227,0.085437227
52,6/1/2011,0.091448,0.068127,-0.005687,0.002584,0.001664,-0.000235,0.016928014,0.016928014,0.009067,-0.001147,-0.010829,-0.007098,-0.051096,-0.019555,0.001807975,0.001807975,-0.007533873,-0.007533873,0.053792807,0.053792807
52,7/1/2011,0.097405,0.068127,-0.007134,0.006783,0.00192,-0.001308,0.027195694,0.027195694,0.005164,-0.001884,-0.014351,-0.006424,-0.046084,-0.018533,-0.00064794,-0.00064794,-0.010904346,-0.010904346,0.03317311,0.03317311
52,8/1/2011,0.097841,0.065804,-0.007885,0.001676,-0.001757,-0.001014,0.032572958,0.032572958,0.004509,0.000449,0.011766,-0.003938,-0.04232,-0.019615,0.006210002,0.006210002,0.002167108,0.002167108,0.018144648,0.018144648
52,9/1/2011,0.09884,0.062778,-0.008856,-0.000415,-0.004425,-0.001173,0.033311513,0.033311513,0.001664,-0.000235,0.009067,-0.001147,-0.041454,-0.02022,0.016928014,0.016928014,0.001807975,0.001807975,0.015833671,0.015833671
52,10/1/2011,0.096424,0.061515,-0.00864,-0.006103,-0.000157,0.001427,0.036053639,0.036053639,0.00192,-0.001308,0.005164,-0.001884,-0.02688,-0.013858,0.027195694,0.027195694,-0.00064794,-0.00064794,-0.004184285,-0.004184285
52,11/1/2011,0.097398,0.061544,-0.008887,-0.002375,-0.001744,-0.000017,0.040194781,0.040194781,-0.001757,-0.001014,0.004509,0.000449,-0.023501,-0.011154,0.032572958,0.032572958,0.006210002,0.006210002,-0.006047987,-0.006047987
52,12/1/2011,0.097746,0.054267,-0.010757,0.004694,-0.011352,-0.004466,0.046225248,0.046225248,-0.004425,-0.001173,0.001664,-0.000235,-0.010829,-0.007098,0.033311513,0.033311513,0.016928014,0.016928014,-0.007533873,-0.007533873
52,1/1/2012,0.1,0.047745,-0.013101,0.008083,-0.016548,-0.006896,0.047470888,0.047470888,-0.000157,0.001427,0.00192,-0.001308,-0.014351,-0.006424,0.036053639,0.036053639,0.027195694,0.027195694,-0.010904346,-0.010904346
52,2/1/2012,0.098943,0.04118,-0.014474,-0.002349,-0.034405,-0.008849,0.037720038,0.037720038,-0.001744,-0.000017,-0.001757,-0.001014,0.011766,-0.003938,0.040194781,0.040194781,0.032572958,0.032572958,0.002167108,0.002167108
52,3/1/2012,0.095112,0.034287,-0.015441,-0.002508,-0.040696,-0.010551,0.040610749,0.040610749,-0.011352,-0.004466,-0.004425,-0.001173,0.009067,-0.001147,0.046225248,0.046225248,0.033311513,0.033311513,0.001807975,0.001807975
52,4/1/2012,0.095918,0.034862,-0.015547,-0.002501,-0.036372,-0.009458,0.03451444,0.03451444,-0.016548,-0.006896,-0.000157,0.001427,0.005164,-0.001884,0.047470888,0.047470888,0.036053639,0.036053639,-0.00064794,-0.00064794
52,5/1/2012,0.097101,0.031897,-0.016675,0.004341,-0.036697,-0.011493,0.030581644,0.030581644,-0.034405,-0.008849,-0.001744,-0.000017,0.004509,0.000449,0.037720038,0.037720038,0.040194781,0.040194781,0.006210002,0.006210002
52,6/1/2012,0.092624,0.025268,-0.017427,0.001032,-0.040823,-0.01174,0.017504453,0.017504453,-0.040696,-0.010551,-0.011352,-0.004466,0.001664,-0.000235,0.040610749,0.040610749,0.046225248,0.046225248,0.016928014,0.016928014
52,7/1/2012,0.08437,0.019337,-0.016878,-0.011458,-0.046367,-0.009744,0.016209375,0.016209375,-0.036372,-0.009458,-0.016548,-0.006896,0.00192,-0.001308,0.03451444,0.03451444,0.047470888,0.047470888,0.027195694,0.027195694
52,8/1/2012,0.087408,0.011977,-0.019239,-0.009303,-0.050744,-0.011354,0.008134558,0.008134558,-0.036697,-0.011493,-0.034405,-0.008849,-0.001757,-0.001014,0.030581644,0.030581644,0.037720038,0.037720038,0.032572958,0.032572958
52,9/1/2012,0.082388,0.008301,-0.01898,-0.014747,-0.051886,-0.010124,0.000854901,0.000854901,-0.040823,-0.01174,-0.040696,-0.010551,-0.004425,-0.001173,0.017504453,0.017504453,0.040610749,0.040610749,0.033311513,0.033311513
52,10/1/2012,0.082789,0.006974,-0.01934,-0.012291,-0.051687,-0.0107,0.002015057,0.002015057,-0.046367,-0.009744,-0.036372,-0.009458,-0.000157,0.001427,0.016209375,0.016209375,0.03451444,0.03451444,0.036053639,0.036053639
52,11/1/2012,0.083816,0.001104,-0.02097,-0.012275,-0.057052,-0.012083,-0.001867127,-0.001867127,-0.050744,-0.011354,-0.036697,-0.011493,-0.001744,-0.000017,0.008134558,0.008134558,0.030581644,0.030581644,0.040194781,0.040194781
52,12/1/2012,0.076224,0.002158,-0.018888,-0.019384,-0.049385,-0.008131,-0.006301763,-0.006301763,-0.051886,-0.010124,-0.040823,-0.01174,-0.011352,-0.004466,0.000854901,0.000854901,0.017504453,0.017504453,0.046225248,0.046225248
52,1/1/2013,0.079548,0.006531,-0.018203,-0.018511,-0.03822,-0.005102,-0.008928879,-0.008928879,-0.051687,-0.0107,-0.046367,-0.009744,-0.016548,-0.006896,0.002015057,0.002015057,0.016209375,0.016209375,0.047470888,0.047470888
52,2/1/2013,0.074222,0.008504,-0.016416,-0.022219,-0.030208,-0.001942,-0.007524896,-0.007524896,-0.057052,-0.012083,-0.050744,-0.011354,-0.034405,-0.008849,-0.001867127,-0.001867127,0.008134558,0.008134558,0.037720038,0.037720038
52,3/1/2013,0.07785,0.012492,-0.016144,-0.01565,-0.020036,-0.000703,-0.012384058,-0.012384058,-0.049385,-0.008131,-0.051886,-0.010124,-0.040696,-0.010551,-0.006301763,-0.006301763,0.000854901,0.000854901,0.040610749,0.040610749
52,4/1/2013,0.073541,0.013443,-0.014821,-0.020351,-0.019571,0.000726,-0.000958127,-0.000958127,-0.03822,-0.005102,-0.051687,-0.0107,-0.036372,-0.009458,-0.008928879,-0.008928879,0.002015057,0.002015057,0.03451444,0.03451444
52,5/1/2013,0.074507,0.017222,-0.014009,-0.020706,-0.013392,0.002666,0.01701635,0.01701635,-0.030208,-0.001942,-0.057052,-0.012083,-0.036697,-0.011493,-0.007524896,-0.007524896,-0.001867127,-0.001867127,0.030581644,0.030581644
52,6/1/2013,0.087995,0.022392,-0.015689,-0.00427,-0.002602,0.001738,0.025048259,0.025048259,-0.020036,-0.000703,-0.049385,-0.008131,-0.040823,-0.01174,-0.012384058,-0.012384058,-0.006301763,-0.006301763,0.017504453,0.017504453
